"site_id","datetime","reference_datetime","family","variable","model_id","depth_m","parameter","prediction"
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"371",22.2502228809337
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"372",16.8911536867933
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"373",16.3689338207677
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"374",6.9805911336496
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"375",8.38360925468317
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"376",20.9206185752309
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"377",16.0265117012435
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"378",8.90108953238961
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"379",14.215471156936
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"380",10.4999826329285
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"381",10.9952517935409
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"382",19.6509470829678
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"383",16.7469870206161
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"384",10.1879873279856
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"385",16.7883394247279
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"386",16.5969914909146
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"387",10.1986547277604
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"388",17.9998955862125
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"389",13.7825680109513
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"390",13.3399440061414
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"391",13.5686430765427
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"392",20.4442325114323
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"393",20.9733759854143
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"394",15.1326849858326
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"395",10.1745890512251
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"396",11.8779229019016
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"397",24.7489136199857
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"398",8.54646892617889
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"399",14.9427233657674
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"400",9.34161048261469
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"401",17.9677114424643
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"402",19.4290332208067
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"403",13.4792789497911
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"404",12.8197946204548
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"405",24.9573557366802
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"406",10.4643555372253
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"407",15.2677477861419
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"408",13.197377454337
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"409",17.5989269650427
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"410",16.7679339247492
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"411",10.8123612193203
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"412",11.358712741731
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"413",19.6945269318737
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"414",13.0767993456169
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"415",23.7123159925503
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"416",25.4422910878769
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"417",21.1191887710232
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"418",15.6829410177266
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"419",22.6732814096697
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"420",21.15926598155
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"421",21.3398656523129
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"422",12.9102327648057
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"423",16.8352878732686
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"424",10.117491459279
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"425",12.0828696477723
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"426",20.7038855453471
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"427",10.3918725800223
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"428",12.8695772613995
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"429",7.03853729706615
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"430",13.4498244146294
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"431",21.6317570696585
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"432",17.0048593910074
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"433",19.39903515597
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"434",14.7010679506764
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"435",21.2126906991717
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"436",26.9860912358096
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"437",19.9308712067477
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"438",11.1215402564062
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"439",8.64847070090078
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"440",11.9608925724908
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"441",14.3466676399491
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"442",8.79418228392136
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"443",25.586683165425
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"444",2.97151078848724
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"445",13.2934387846645
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"446",8.57228579100331
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"447",13.9165592659332
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"448",9.93813488479838
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"449",11.8894984648495
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"450",30.1446583130256
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"451",12.7877187185233
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"452",20.1476668948919
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"453",11.3684239495111
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"454",30.6985151074617
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"455",17.8752386754448
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"456",20.5527277440673
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"457",11.3608319608138
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"458",12.78651736238
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"459",13.0177009539808
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"460",15.8023430980295
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"461",19.5645415138943
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"462",8.60891718415701
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"463",14.8586285553825
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"464",17.7758032126367
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"465",11.3425557114717
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"466",20.6672913917772
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"467",33.1730480378575
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"468",14.3206873081515
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"469",14.9949528484934
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"470",12.5272416375086
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"471",11.4965665195274
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"472",15.2025474532827
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"473",17.0592983650708
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"474",13.3005304592276
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"475",12.9491650707937
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"476",5.67699168260611
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"477",25.6351442883503
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"478",22.8446307105746
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"479",13.8840359088463
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"480",14.1845177669432
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"481",10.882812720964
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"482",9.49617461847353
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"483",20.5022261859439
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"484",12.0463028491927
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"485",11.7912031664485
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"486",14.8563821959718
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"487",16.7317584835202
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"488",19.9209527369581
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"489",15.8681053012597
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"490",15.900799613917
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"491",4.56429539637128
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"492",11.240284682187
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"493",8.25954638762416
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"494",9.12906380838025
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"495",23.2813653528283
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"496",18.3980365728565
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"497",13.4000739786684
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"498",14.1056457222465
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"499",6.95306171192651
"bvre",2023-10-01,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"500",10.154418592419
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"1",14.5077625117818
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"2",15.8125927160226
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"3",23.631830062338
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"4",11.0758428987874
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"5",18.5418615548107
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"6",16.2838550901604
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"7",14.0914865707915
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"8",26.2103467446255
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"9",18.2413872960706
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"10",17.0094290560117
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"11",10.0296507180437
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"12",16.4376044088916
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"13",15.777324193917
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"14",4.62918456069348
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"15",13.3856087814383
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"16",23.1248950999006
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"17",14.5798538796542
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"18",14.4496824521951
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"19",8.56533848663964
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"20",41.9837703376031
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"21",28.9993060508582
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"22",16.5207871865455
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"23",6.08535401659882
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"24",19.5656060424692
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"25",9.38135574886827
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"26",8.43270410142532
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"27",30.4010021122229
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"28",10.9802630491646
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"29",6.37066753593492
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"30",31.7585801062524
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"31",14.5613160159583
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"32",15.594160402454
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"33",15.3624193082384
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"34",14.8976169265488
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"35",18.5452101323168
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"36",16.4520031698784
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"37",9.22697619426546
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"38",19.0016141392102
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"39",10.1586213641938
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"40",13.1209953061043
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"41",13.2772363934407
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"42",13.9625311354201
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"43",9.38333624879482
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"44",13.120739950588
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"45",15.1907914717245
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"46",7.31683644527067
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"47",4.69001452830818
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"48",13.265143694897
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"49",12.9862980381475
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"50",10.5219400466979
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"51",13.3481553893988
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"52",19.3046374697113
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"53",16.1008264795723
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"54",13.6702014858707
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"55",18.2626426734757
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"56",12.5569236625622
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"57",13.6568553952858
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"58",13.4580115821976
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"59",19.5104644954415
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"60",15.988858621729
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"61",11.3049357165912
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"62",5.88211452274042
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"63",14.8525115083715
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"64",7.46748607551189
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"65",21.0720914053786
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"66",20.2346481843221
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"67",8.79620749197712
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"68",12.5705097453302
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"69",14.1531759661759
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"70",12.2201128192667
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"71",15.9847131998551
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"72",14.4850377935343
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"73",27.9875205691519
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"74",11.346515813113
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"75",18.0038702753698
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"76",22.2467312672711
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"77",16.7888623865474
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"78",11.8365643697408
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"79",19.3126834109399
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"80",30.3167350748909
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"81",19.9157771490727
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"82",18.2798226250494
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"83",17.1042378994744
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"84",22.1003116446713
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"85",12.4814387944316
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"86",14.3582823317657
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"87",19.8713155401569
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"88",14.6225350930018
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"89",16.5697702777797
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"90",13.7781685844059
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"91",8.57906511976999
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"92",6.22555099942913
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"93",14.5211736920803
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"94",18.2268941536787
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"95",10.1243831193903
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"96",19.6654891394976
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"97",10.7194308498887
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"98",15.2499942253137
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"99",11.9421685520766
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"100",20.0036964044047
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"101",13.6249006628276
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"102",8.13658284504212
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"103",24.4474805200802
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"104",11.4984959636151
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"105",13.3950802117552
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"106",9.24648818113492
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"107",15.5122482472491
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"108",13.9466347398123
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"109",12.6262648533962
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"110",17.0612169949527
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"111",16.8060859647067
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"112",14.8803596132503
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"113",11.3143241594745
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"114",7.24182928744146
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"115",13.6467427113584
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"116",12.603177932142
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"117",8.16512294995673
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"118",17.7637930110598
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"119",14.7321905926722
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"120",13.5935483044841
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"121",8.72205400478377
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"122",11.7930628569407
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"123",18.1059083009585
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"124",17.6292499823835
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"125",13.1696970846535
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"126",10.6412613582682
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"127",15.8665623405216
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"128",22.1943505331027
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"129",9.73855007718345
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"130",16.6767866737413
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"131",12.6086193696846
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"132",12.457049980781
"bvre",2023-10-02,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"133",9.09968045962851
