"site_id","model_id","datetime","variable","depth_m","observation","prediction"
"bvre","ETS",2022-04-20,"Chla_ugL",1.6,18.2611888041958,14.940950701503
"bvre","ETS",2022-04-21,"Chla_ugL",1.6,19.6616901408451,18.3471797778896
"bvre","ETS",2022-04-22,"Chla_ugL",1.6,15.9823611111111,19.748013594516
"bvre","ETS",2022-04-23,"Chla_ugL",1.6,13.0942657202797,16.0688170201564
"bvre","ETS",2022-04-24,"Chla_ugL",1.6,10.8184722361111,13.180344831865
"bvre","ETS",2022-04-25,"Chla_ugL",1.6,9.59549295774648,10.904253711488
"bvre","ETS",2022-04-26,"Chla_ugL",1.6,9.19444445833333,9.68103799318295
"bvre","ETS",2022-04-27,"Chla_ugL",1.6,8.21922529577465,9.27985843181931
"bvre","ETS",2022-04-28,"Chla_ugL",1.6,8.51791666666667,8.30459070987177
"bvre","ETS",2022-04-29,"Chla_ugL",1.6,10.2795833194444,8.60317575002821
"bvre","ETS",2022-04-30,"Chla_ugL",1.6,10.5209027916667,10.3648634587549
"bvre","ETS",2022-05-01,"Chla_ugL",1.6,10.58,10.6063508996231
"bvre","ETS",2022-05-02,"Chla_ugL",1.6,7.77785712857143,10.6654637502652
"bvre","ETS",2022-05-03,"Chla_ugL",1.6,6.69909090909091,7.86331879308798
"bvre","ETS",2022-05-04,"Chla_ugL",1.6,4.87590277777778,6.7842634202535
"bvre","ETS",2022-05-05,"Chla_ugL",1.6,5.093125,4.96095898437983
"bvre","ETS",2022-05-06,"Chla_ugL",1.6,6.90333334027778,5.17798993774175
"bvre","ETS",2022-05-07,"Chla_ugL",1.6,8.02711274647887,6.98821119124349
"bvre","ETS",2022-05-08,"Chla_ugL",1.6,8.51826390277778,8.11216330044404
"bvre","ETS",2022-05-09,"Chla_ugL",1.6,8.36896907216495,8.60341849063414
"bvre","ETS",2022-05-10,"Chla_ugL",1.6,7.48988414334806,8.45416440183419
"bvre","ETS",2022-05-11,"Chla_ugL",1.6,6.61079921453117,7.5750561633496
"bvre","ETS",2022-05-12,"Chla_ugL",1.6,5.73171428571429,6.69587478597287
"bvre","ETS",2022-05-13,"Chla_ugL",1.6,6.91838028169014,5.81669341091356
"bvre","ETS",2022-05-14,"Chla_ugL",1.6,6.98701390972222,7.00326257327897
"bvre","ETS",2022-05-15,"Chla_ugL",1.6,5.91626761971831,7.07200660830811
"bvre","ETS",2022-05-16,"Chla_ugL",1.6,6.21335665034965,6.00125891208959
"bvre","ETS",2022-05-17,"Chla_ugL",1.6,5.54333334722222,6.29823208133303
"bvre","ETS",2022-05-18,"Chla_ugL",1.6,6.825486125,5.62823017834121
"bvre","ETS",2022-05-19,"Chla_ugL",1.6,5.79914893617021,6.91030707499085
"bvre","ETS",2022-05-20,"Chla_ugL",1.6,6.94576390277778,5.88409008089743
"bvre","ETS",2022-05-21,"Chla_ugL",1.6,7.34111887412587,7.03059349043984
"bvre","ETS",2022-05-22,"Chla_ugL",1.6,6.96145830555556,7.42605479613572
"bvre","ETS",2022-05-23,"Chla_ugL",1.6,8.5202143,7.04642543568487
"bvre","ETS",2022-05-24,"Chla_ugL",1.6,10.3887499861111,8.60513458805237
"bvre","ETS",2022-05-25,"Chla_ugL",1.6,11.9341258671329,10.4738176248815
"bvre","ETS",2022-05-26,"Chla_ugL",1.6,10.6291608181818,12.0193719675524
"bvre","ETS",2022-05-27,"Chla_ugL",1.6,10.3204166527778,10.7145535283544
"bvre","ETS",2022-05-28,"Chla_ugL",1.6,9.73722222222222,10.4056701208032
"bvre","ETS",2022-05-29,"Chla_ugL",1.6,12.022027972028,9.82243632088849
"bvre","ETS",2022-05-30,"Chla_ugL",1.6,12.3192361041667,12.1071746604671
"bvre","ETS",2022-05-31,"Chla_ugL",1.6,9.92131945138889,12.4046031805819
"bvre","ETS",2022-06-01,"Chla_ugL",1.6,8.988125,10.0067082564794
"bvre","ETS",2022-06-02,"Chla_ugL",1.6,8.1248251958042,9.07326514234894
"bvre","ETS",2022-06-03,"Chla_ugL",1.6,6.93601397202797,8.20986344466109
"bvre","ETS",2022-06-04,"Chla_ugL",1.6,7.79409719444444,7.02095741923812
"bvre","ETS",2022-06-05,"Chla_ugL",1.6,8.63384616783217,7.87891283617797
"bvre","ETS",2022-06-06,"Chla_ugL",1.6,8.41774646478873,8.71873914350243
"bvre","ETS",2022-06-07,"Chla_ugL",1.6,9.57256943055556,8.5027151528022
"bvre","ETS",2022-06-08,"Chla_ugL",1.6,7.886875,9.65750774943111
"bvre","ETS",2022-06-09,"Chla_ugL",1.6,6.44211269014084,7.9719208729913
"bvre","ETS",2022-06-10,"Chla_ugL",1.6,6.63423611111111,6.52698141587659
"bvre","ETS",2022-06-11,"Chla_ugL",1.6,6.56464788028169,6.71895150883327
"bvre","ETS",2022-06-12,"Chla_ugL",1.6,6.38840277777778,6.64937405602549
"bvre","ETS",2022-06-13,"Chla_ugL",1.6,5.74888888888889,6.47311354037397
"bvre","ETS",2022-06-14,"Chla_ugL",1.6,4.35305554861111,5.83357363783346
"bvre","ETS",2022-06-15,"Chla_ugL",1.6,5.1379021048951,4.4376680050232
"bvre","ETS",2022-06-16,"Chla_ugL",1.6,4.03836879432624,5.22236605886115
"bvre","ETS",2022-06-17,"Chla_ugL",1.6,3.70951048951049,4.12290314873907
"bvre","ETS",2022-06-18,"Chla_ugL",1.6,3.98152777777778,3.79392627088775
"bvre","ETS",2022-06-19,"Chla_ugL",1.6,3.78307692307692,4.06590209558343
"bvre","ETS",2022-06-20,"Chla_ugL",1.6,3.86840579710145,3.8674700954382
"bvre","ETS",2022-06-21,"Chla_ugL",1.6,3.45202796503497,3.95277062638837
"bvre","ETS",2022-06-22,"Chla_ugL",1.6,3.22538461538462,3.53639298432912
"bvre","ETS",2022-06-23,"Chla_ugL",1.6,3.38853146853147,3.30969951328696
"bvre","ETS",2022-06-24,"Chla_ugL",1.6,3.45041666666667,3.47281518405247
"bvre","ETS",2022-06-25,"Chla_ugL",1.6,3.23881118881119,3.53470828651693
"bvre","ETS",2022-06-26,"Chla_ugL",1.6,3.2748951048951,3.32310062089631
"bvre","ETS",2022-06-27,"Chla_ugL",1.6,3.78307692307692,3.35915489336717
"bvre","ETS",2022-06-28,"Chla_ugL",1.6,4.3806993006993,3.8673317992333
"bvre","ETS",2022-06-29,"Chla_ugL",1.6,3.26972027972028,4.46499656089349
"bvre","ETS",2022-06-30,"Chla_ugL",1.6,3.12531468531469,3.354069215977
"bvre","ETS",2022-07-01,"Chla_ugL",1.6,2.79788732394366,3.20954388274089
"bvre","ETS",2022-07-02,"Chla_ugL",1.6,2.92493055555556,2.8820936761984
"bvre","ETS",2022-07-03,"Chla_ugL",1.6,3.02263888888889,3.00909564604156
"bvre","ETS",2022-07-04,"Chla_ugL",1.6,2.54597222222222,3.10680826960474
"bvre","ETS",2022-07-05,"Chla_ugL",1.6,3.165625,2.63014306794016
"bvre","ETS",2022-07-06,"Chla_ugL",1.6,4.42333334027778,3.24973953947259
"bvre","ETS",2022-07-07,"Chla_ugL",1.6,4.10326389583333,4.50750131670579
"bvre","ETS",2022-07-08,"Chla_ugL",1.6,4.45549295070423,4.18754955986926
"bvre","ETS",2022-07-09,"Chla_ugL",1.6,5.56246479577465,4.539738053206
"bvre","ETS",2022-07-10,"Chla_ugL",1.6,4.79423610416667,5.64673655325884
"bvre","ETS",2022-07-11,"Chla_ugL",1.6,3.97774647887324,4.87861051649727
"bvre","ETS",2022-07-12,"Chla_ugL",1.6,3.94507042253521,4.06203563230418
"bvre","ETS",2022-07-13,"Chla_ugL",1.6,3.54972027972028,4.02926931972616
"bvre","ETS",2022-07-14,"Chla_ugL",1.6,3.49120567375887,3.63390754758474
"bvre","ETS",2022-07-15,"Chla_ugL",1.6,3.70521739130435,3.57534491177137
"bvre","ETS",2022-07-16,"Chla_ugL",1.6,3.68021126760563,3.78934230370551
"bvre","ETS",2022-07-17,"Chla_ugL",1.6,3.56120567375887,3.76434921595361
"bvre","ETS",2022-07-18,"Chla_ugL",1.6,4.06243055555556,3.64533272474803
"bvre","ETS",2022-07-19,"Chla_ugL",1.6,3.894375,4.14653716866191
"bvre","ETS",2022-07-20,"Chla_ugL",1.6,6.40305555555556,3.97852346039395
"bvre","ETS",2022-07-21,"Chla_ugL",1.6,7.51769227972028,6.48717827993251
"bvre","ETS",2022-07-22,"Chla_ugL",1.6,7.81701388888889,7.60205777684014
"bvre","ETS",2022-07-23,"Chla_ugL",1.6,8.36222225,7.90148261608973
"bvre","ETS",2022-07-24,"Chla_ugL",1.6,8.66408450704225,8.44671243015153
"bvre","ETS",2022-07-25,"Chla_ugL",1.6,8.46433564335664,8.74862081773892
"bvre","ETS",2022-07-26,"Chla_ugL",1.6,8.055208375,8.54889379230193
"bvre","ETS",2022-07-27,"Chla_ugL",1.6,9.78409723611111,8.13973812961988
"bvre","ETS",2022-07-28,"Chla_ugL",1.6,11.4039160839161,9.86857720076974
"bvre","ETS",2022-07-29,"Chla_ugL",1.6,11.7936805763889,11.4885605404463
"bvre","ETS",2022-07-30,"Chla_ugL",1.6,11.7185314895105,11.8784788359294
"bvre","ETS",2022-07-31,"Chla_ugL",1.6,13.7625352042254,11.8033603569315
"bvre","ETS",2022-08-01,"Chla_ugL",1.6,13.6630555555556,13.8473476662342
"bvre","ETS",2022-08-02,"Chla_ugL",1.6,14.3625,13.748064388711
"bvre","ETS",2022-08-03,"Chla_ugL",1.6,14.6034265734266,14.447490246514
"bvre","ETS",2022-08-04,"Chla_ugL",1.6,13.6690972083333,14.6884783647016
"bvre","ETS",2022-08-05,"Chla_ugL",1.6,11.1318055347222,13.7541648224442
"bvre","ETS",2022-08-06,"Chla_ugL",1.6,13.2175352112676,11.2167714970898
"bvre","ETS",2022-08-07,"Chla_ugL",1.6,13.5781690140845,13.3022379933624
"bvre","ETS",2022-08-08,"Chla_ugL",1.6,13.9681118951049,13.6630722466411
"bvre","ETS",2022-08-09,"Chla_ugL",1.6,13.6591608391608,14.0530427210437
"bvre","ETS",2022-08-10,"Chla_ugL",1.6,11.7269230909091,13.7441223098839
"bvre","ETS",2022-08-11,"Chla_ugL",1.6,11.762027979021,11.8118454770423
"bvre","ETS",2022-08-12,"Chla_ugL",1.6,15.7246853146853,11.8467482241767
"bvre","ETS",2022-08-13,"Chla_ugL",1.6,16.8595104895105,15.8093998221588
"bvre","ETS",2022-08-14,"Chla_ugL",1.6,15.8218881118881,16.9446134167318
"bvre","ETS",2022-08-15,"Chla_ugL",1.6,18.2762676056338,15.9070964901285
"bvre","ETS",2022-08-16,"Chla_ugL",1.6,19.2249305555556,18.3613630163363
"bvre","ETS",2022-08-17,"Chla_ugL",1.6,14.3590277777778,19.3102632231699
"bvre","ETS",2022-08-18,"Chla_ugL",1.6,10.9735211197183,14.4444479380734
"bvre","ETS",2022-08-19,"Chla_ugL",1.6,7.08277777083333,11.0584457665584
"bvre","ETS",2022-08-20,"Chla_ugL",1.6,5.6830985915493,7.16735534810142
"bvre","ETS",2022-08-21,"Chla_ugL",1.6,5.955,5.76727803855371
"bvre","ETS",2022-08-22,"Chla_ugL",1.6,5.64307693006993,6.03903066839279
"bvre","ETS",2022-08-23,"Chla_ugL",1.6,6.32335664335664,5.7271264868316
"bvre","ETS",2022-08-24,"Chla_ugL",1.6,5.09874127272727,6.40736640562764
"bvre","ETS",2022-08-25,"Chla_ugL",1.6,3.40531468531469,5.18281103680018
"bvre","ETS",2022-08-26,"Chla_ugL",1.6,3.00340277777778,3.48925364912567
"bvre","ETS",2022-08-27,"Chla_ugL",1.6,2.49482517482517,3.0871637058705
"bvre","ETS",2022-08-28,"Chla_ugL",1.6,2.62704225352113,2.57853752795277
"bvre","ETS",2022-08-29,"Chla_ugL",1.6,2.38401408450704,2.71069523702163
"bvre","ETS",2022-08-30,"Chla_ugL",1.6,2.27,2.46767199161942
"bvre","ETS",2022-08-31,"Chla_ugL",1.6,2.93470149253731,2.35362520724793
"bvre","ETS",2022-09-01,"Chla_ugL",1.6,4.28138888888889,3.01830677871067
"bvre","ETS",2022-09-02,"Chla_ugL",1.6,4.18697183098592,4.36505216398776
"bvre","ETS",2022-09-03,"Chla_ugL",1.6,5.11444444444444,4.27076171816259
"bvre","ETS",2022-09-04,"Chla_ugL",1.6,6.26777777083333,5.19821632342471
"bvre","ETS",2022-09-05,"Chla_ugL",1.6,8.33222222222222,6.35163399263678
"bvre","ETS",2022-09-06,"Chla_ugL",1.6,10.2453845384615,8.41618524785188
"bvre","ETS",2022-09-07,"Chla_ugL",1.6,12.5181944375,10.3295456941761
"bvre","ETS",2022-09-08,"Chla_ugL",1.6,15.8611888111888,12.602538483005
"bvre","ETS",2022-09-09,"Chla_ugL",1.6,17.7756338028169,15.9457515625217
"bvre","ETS",2022-09-10,"Chla_ugL",1.6,20.71,17.860522763153
"bvre","ETS",2022-09-11,"Chla_ugL",1.6,21.2501398601399,20.7950717915632
"bvre","ETS",2022-09-12,"Chla_ugL",1.6,24.4674305555556,21.3354971202715
"bvre","ETS",2022-09-13,"Chla_ugL",1.6,25.4164084507042,24.552832817718
"bvre","ETS",2022-09-14,"Chla_ugL",1.6,28.2153846153846,25.5021244088427
"bvre","ETS",2022-09-15,"Chla_ugL",1.6,29.9925174825175,28.3011865939826
"bvre","ETS",2022-09-16,"Chla_ugL",1.6,31.1943356643357,30.0785910413051
"bvre","ETS",2022-09-17,"Chla_ugL",1.6,29.610985915493,31.280578502842
"bvre","ETS",2022-09-18,"Chla_ugL",1.6,29.5809027777778,29.6973408875274
"bvre","ETS",2022-09-19,"Chla_ugL",1.6,31.5509420289855,29.6670904565084
"bvre","ETS",2022-09-20,"Chla_ugL",1.6,34.8253846153846,31.6371176769922
"bvre","ETS",2022-09-21,"Chla_ugL",1.6,31.7284507042254,34.9117484379612
"bvre","ETS",2022-09-22,"Chla_ugL",1.6,33.5722916666667,31.8151346459196
"bvre","ETS",2022-09-23,"Chla_ugL",1.6,29.1238194444444,33.6586562613134
"bvre","ETS",2022-09-24,"Chla_ugL",1.6,24.2696527777778,29.2103610014559
"bvre","ETS",2022-09-25,"Chla_ugL",1.6,22.3120138888889,24.3557408325652
"bvre","ETS",2022-09-26,"Chla_ugL",1.6,23.2042657342657,22.3976072108979
"bvre","ETS",2022-09-27,"Chla_ugL",1.6,21.1004895104895,23.2896540922563
"bvre","ETS",2022-09-28,"Chla_ugL",1.6,19.148041958042,21.1859591272709
"bvre","ETS",2022-09-29,"Chla_ugL",1.6,18.1252857142857,19.2332925826898
"bvre","ETS",2022-09-30,"Chla_ugL",1.6,16.6948951048951,18.2103323251107
"bvre","ETS",2022-10-01,"Chla_ugL",1.6,15.8679861111111,16.7798309697475
"bvre","ETS",2022-10-02,"Chla_ugL",1.6,13.5840277777778,15.952770283974
"bvre","ETS",2022-10-03,"Chla_ugL",1.6,11.1329577394366,13.6687210267416
"bvre","ETS",2022-10-04,"Chla_ugL",1.6,8.59244756643357,11.2174140958189
"bvre","ETS",2022-10-05,"Chla_ugL",1.6,7.41671334265734,8.67665030964465
"bvre","ETS",2022-10-06,"Chla_ugL",1.6,7.33323943661972,7.50065327098613
"bvre","ETS",2022-10-07,"Chla_ugL",1.6,7.15041958041958,7.41705313445668
"bvre","ETS",2022-10-08,"Chla_ugL",1.6,7.52104168055556,7.23421655237782
"bvre","ETS",2022-10-09,"Chla_ugL",1.6,7.57555555555556,7.60481187711302
"bvre","ETS",2022-10-10,"Chla_ugL",1.6,7.11566433566434,7.65935450147976
"bvre","ETS",2022-10-11,"Chla_ugL",1.6,7.09834534532374,7.19946045420212
"bvre","ETS",2022-10-12,"Chla_ugL",1.6,7.92673614583333,7.18208699821167
"bvre","ETS",2022-10-13,"Chla_ugL",1.6,10.5961538251748,8.01046752251091
"bvre","ETS",2022-10-14,"Chla_ugL",1.6,7.97274654225352,10.6799593287933
"bvre","ETS",2022-10-15,"Chla_ugL",1.6,8.1158041958042,8.05681168678933
"bvre","ETS",2022-10-16,"Chla_ugL",1.6,7.71829787943262,8.19959802979019
"bvre","ETS",2022-10-17,"Chla_ugL",1.6,8.51450704929577,7.80209771776385
"bvre","ETS",2022-10-18,"Chla_ugL",1.6,5.80167832167832,8.59825851794708
"bvre","ETS",2022-10-19,"Chla_ugL",1.6,5.55514084507042,5.88550172081969
"bvre","ETS",2022-10-20,"Chla_ugL",1.6,7.1323076993007,5.63868405267243
"bvre","ETS",2022-10-21,"Chla_ugL",1.6,6.730138875,7.21581751323172
"bvre","ETS",2022-10-22,"Chla_ugL",1.6,7.33277779166667,6.81379846349533
"bvre","ETS",2022-10-23,"Chla_ugL",1.6,7.70251746153846,7.41638860887372
"bvre","ETS",2022-10-24,"Chla_ugL",1.6,9.49654677697842,7.78618023247872
"bvre","ETS",2022-10-25,"Chla_ugL",1.6,8.13854167361111,9.58023789317259
"bvre","ETS",2022-10-26,"Chla_ugL",1.6,6.61041958041958,8.22240446866567
"bvre","ETS",2022-10-27,"Chla_ugL",1.6,7.38028170422535,6.69413820788614
"bvre","ETS",2022-10-28,"Chla_ugL",1.6,8.98594405594406,7.46383865720861
"bvre","ETS",2022-10-29,"Chla_ugL",1.6,8.4,9.06956947722212
"bvre","ETS",2022-10-30,"Chla_ugL",1.6,8.94056736170213,8.48377808543967
"bvre","ETS",2022-10-31,"Chla_ugL",1.6,8.39444445138889,9.02427825946502
"bvre","ETS",2022-11-01,"Chla_ugL",1.6,10.1210638368794,8.47820124664161
"bvre","ETS",2022-11-02,"Chla_ugL",1.6,9.74774648591549,10.2047571985546
"bvre","ETS",2022-11-03,"Chla_ugL",1.6,9.22272726573427,9.83160457239907
"bvre","ETS",2022-11-04,"Chla_ugL",1.6,11.1487499930556,9.30653967060395
"bvre","ETS",2022-11-05,"Chla_ugL",1.6,8.83647887323944,11.2325010261592
"bvre","ETS",2022-11-06,"Chla_ugL",1.6,10.0346853076923,8.92041498113818
"bvre","ETS",2022-11-07,"Chla_ugL",1.6,11.1516083986014,10.1183810877243
"bvre","ETS",2022-11-08,"Chla_ugL",1.6,10.2190714428571,11.2354156449645
"bvre","ETS",2022-11-09,"Chla_ugL",1.6,7.73985914788732,10.3029824278541
"bvre","ETS",2022-11-10,"Chla_ugL",1.6,8.6130769020979,7.8236687741003
"bvre","ETS",2022-11-11,"Chla_ugL",1.6,6.44147887323944,8.69662951709387
"bvre","ETS",2022-11-12,"Chla_ugL",1.6,7.41868056944444,6.52511103098587
"bvre","ETS",2022-11-13,"Chla_ugL",1.6,4.70013986013986,7.5020865589645
"bvre","ETS",2022-11-14,"Chla_ugL",1.6,4.94486111111111,4.78363593587598
"bvre","ETS",2022-11-15,"Chla_ugL",1.6,4.36548611805556,5.02807636303447
"bvre","ETS",2022-11-16,"Chla_ugL",1.6,3.12368055555556,4.44871765425731
"bvre","ETS",2022-11-17,"Chla_ugL",1.6,2.975625,3.20684594594138
"bvre","ETS",2022-11-18,"Chla_ugL",1.6,3.20944055944056,3.05865764824634
"bvre","ETS",2022-11-19,"Chla_ugL",1.6,3.36020833333333,3.29245000725262
"bvre","ETS",2022-11-20,"Chla_ugL",1.6,2.51356643356643,3.4432328786031
"bvre","ETS",2022-11-21,"Chla_ugL",1.6,3.14284722222222,2.5965979478056
"bvre","ETS",2022-11-22,"Chla_ugL",1.6,2.87739436619718,3.22578546636931
"bvre","ETS",2022-11-23,"Chla_ugL",1.6,3.02985915492958,2.96038741884153
"bvre","ETS",2022-11-24,"Chla_ugL",1.6,3.40201388888889,3.11281728073797
"bvre","ETS",2022-11-25,"Chla_ugL",1.6,2.96006993006993,3.4849789211212
"bvre","ETS",2022-11-26,"Chla_ugL",1.6,3.166875,3.04306404458231
"bvre","ETS",2022-11-27,"Chla_ugL",1.6,3.60354166666667,3.24981648776104
"bvre","ETS",2022-11-28,"Chla_ugL",1.6,3.09875,3.68649549397216
"bvre","ETS",2022-11-29,"Chla_ugL",1.6,4.20314685314685,3.18173938829464
"bvre","ETS",2022-11-30,"Chla_ugL",1.6,4.5925,4.28607714511725
"bvre","ETS",2022-12-01,"Chla_ugL",1.6,3.34979166666667,4.67553259187492
"bvre","ETS",2022-12-02,"Chla_ugL",1.6,5.05340278472222,3.43285522103499
"bvre","ETS",2022-12-03,"Chla_ugL",1.6,4.25243055555556,5.13633317052833
"bvre","ETS",2022-12-04,"Chla_ugL",1.6,4.3493006993007,4.33552351194762
"bvre","ETS",2022-12-05,"Chla_ugL",1.6,5.85868054861111,4.43230507408868
"bvre","ETS",2022-12-06,"Chla_ugL",1.6,5.53625,5.94168602992507
"bvre","ETS",2022-12-07,"Chla_ugL",1.6,6.3441134822695,5.61939850128322
"bvre","ETS",2022-12-08,"Chla_ugL",1.6,6.42042254225352,6.42722121411524
"bvre","ETS",2022-12-09,"Chla_ugL",1.6,3.96305555555556,6.50360290161551
"bvre","ETS",2022-12-10,"Chla_ugL",1.6,4.91636363636364,4.04623572186463
"bvre","ETS",2022-12-11,"Chla_ugL",1.6,5.15797202797203,4.99928903835511
"bvre","ETS",2022-12-12,"Chla_ugL",1.6,6.10728572857143,5.24098459801196
"bvre","ETS",2022-12-13,"Chla_ugL",1.6,7.81555555555556,6.19031403429215
"bvre","ETS",2022-12-14,"Chla_ugL",1.6,8.19307691608392,7.89867036397275
"bvre","ETS",2022-12-15,"Chla_ugL",1.6,6.1364788943662,8.27635453902665
"bvre","ETS",2022-12-16,"Chla_ugL",1.6,5.81805970895522,6.21978643207468
"bvre","ETS",2022-12-17,"Chla_ugL",1.6,3.1819014084507,5.90115287948796
"bvre","ETS",2022-12-18,"Chla_ugL",1.6,3.258125,3.26495484316149
"bvre","ETS",2022-12-19,"Chla_ugL",1.6,3.38256944444444,3.34090593037286
"bvre","ETS",2022-12-20,"Chla_ugL",1.6,3.63622377622378,3.46534968236768
"bvre","ETS",2022-12-21,"Chla_ugL",1.6,5.19118055555556,3.71900815655257
"bvre","ETS",2022-12-22,"Chla_ugL",1.6,4.93618055555556,5.27398177683622
"bvre","ETS",2022-12-23,"Chla_ugL",1.6,3.3325,5.01912937327594
"bvre","ETS",2022-12-24,"Chla_ugL",1.6,2.49020833333333,3.41541528963661
"bvre","ETS",2022-12-25,"Chla_ugL",1.6,2.50597222222222,2.57295477778718
"bvre","ETS",2022-12-26,"Chla_ugL",1.6,3.08415492957746,2.58862596134138
"bvre","ETS",2022-12-27,"Chla_ugL",1.6,4.48181818181818,3.1668018609064
"bvre","ETS",2022-12-28,"Chla_ugL",1.6,5.57391609090909,4.56451451909716
"bvre","ETS",2022-12-29,"Chla_ugL",1.6,6.40432624822695,5.65674401655267
"bvre","ETS",2022-12-30,"Chla_ugL",1.6,5.96687499305556,6.48725518583669
"bvre","ETS",2022-12-31,"Chla_ugL",1.6,6.72755245454545,6.0498789484931
"bvre","ETS",2023-01-01,"Chla_ugL",1.6,5.22478873943662,6.8105041306319
"bvre","ETS",2023-01-02,"Chla_ugL",1.6,3.52177305673759,5.30780863230013
"bvre","ETS",2023-01-03,"Chla_ugL",1.6,4.36069444444444,3.6046343828015
"bvre","ETS",2023-01-04,"Chla_ugL",1.6,4.77819445833333,4.44337664036293
"bvre","ETS",2023-01-05,"Chla_ugL",1.6,5.06652778472222,4.86095235731267
"bvre","ETS",2023-01-06,"Chla_ugL",1.6,4.45581560992908,5.14931919745061
"bvre","ETS",2023-01-07,"Chla_ugL",1.6,4.55798610416667,4.53862775737014
"bvre","ETS",2023-01-08,"Chla_ugL",1.6,5.78138889583333,4.64072874947997
"bvre","ETS",2023-01-09,"Chla_ugL",1.6,4.77867132167832,5.86413326189141
"bvre","ETS",2023-01-10,"Chla_ugL",1.6,4.72298611111111,4.86153020587218
"bvre","ETS",2023-01-11,"Chla_ugL",1.6,5.86020832638889,4.80573624401415
"bvre","ETS",2023-01-12,"Chla_ugL",1.6,6.20580417482517,5.94294437264808
"bvre","ETS",2023-01-13,"Chla_ugL",1.6,4.42321677622378,6.28864584288158
"bvre","ETS",2023-01-14,"Chla_ugL",1.6,3.51423728813559,4.50608514489073
"bvre","ETS",2023-01-15,"Chla_ugL",1.6,3.06132867132867,3.59691890628809
"bvre","ETS",2023-01-16,"Chla_ugL",1.6,3.350625,3.14391099589131
"bvre","ETS",2023-01-17,"Chla_ugL",1.6,3.48647887323944,3.43315361147361
"bvre","ETS",2023-01-18,"Chla_ugL",1.6,3.14957746478873,3.56902818999406
"bvre","ETS",2023-01-19,"Chla_ugL",1.6,3.48664335664336,3.23213220606723
"bvre","ETS",2023-01-20,"Chla_ugL",1.6,3.01818181818182,3.56915601439108
"bvre","ETS",2023-01-21,"Chla_ugL",1.6,3.13388888888889,3.10072008726868
"bvre","ETS",2023-01-22,"Chla_ugL",1.6,3.51546218487395,3.21637193655996
"bvre","ETS",2023-01-23,"Chla_ugL",1.6,3.36188811188811,3.59794849902412
"bvre","ETS",2023-01-24,"Chla_ugL",1.6,3.08527777777778,3.44440444428089
"bvre","ETS",2023-01-25,"Chla_ugL",1.6,3.66661290322581,3.16777052275813
"bvre","ETS",2023-01-26,"Chla_ugL",1.6,3.31659722222222,3.74906956300136
"bvre","ETS",2023-01-27,"Chla_ugL",1.6,3.41237762237762,3.39910395584475
"bvre","ETS",2023-01-28,"Chla_ugL",1.6,3.56604166666667,3.4948410138912
"bvre","ETS",2023-01-29,"Chla_ugL",1.6,4.205,3.64850637469656
"bvre","ETS",2023-01-30,"Chla_ugL",1.6,4.57618055555556,4.28747173634298
"bvre","ETS",2023-01-31,"Chla_ugL",1.6,4.62381944444444,4.65870800457414
"bvre","ETS",2023-02-01,"Chla_ugL",1.6,4.60510489510489,4.70637583268346
"bvre","ETS",2023-02-02,"Chla_ugL",1.6,4.93163120567376,4.68765780650309
"bvre","ETS",2023-02-03,"Chla_ugL",1.6,3.88819444444444,5.01417392146993
"bvre","ETS",2023-02-04,"Chla_ugL",1.6,4.05775280898876,3.9707618260648
"bvre","ETS",2023-02-05,"Chla_ugL",1.6,4.82097222222222,4.14020733556957
"bvre","ETS",2023-02-06,"Chla_ugL",1.6,4.0731914893617,4.90343533563646
"bvre","ETS",2023-02-07,"Chla_ugL",1.6,4.45181818181818,4.15572298415756
"bvre","ETS",2023-02-08,"Chla_ugL",1.6,4.33972222222222,4.53426641808339
"bvre","ETS",2023-02-09,"Chla_ugL",1.6,4.76748251048951,4.42220016860663
"bvre","ETS",2023-02-10,"Chla_ugL",1.6,4.193125,4.84994089456369
"bvre","ETS",2023-02-11,"Chla_ugL",1.6,3.99972222222222,4.27561811225183
"bvre","ETS",2023-02-12,"Chla_ugL",1.6,4.7520979020979,4.0821495656923
"bvre","ETS",2023-02-13,"Chla_ugL",1.6,4.01713286713287,4.83449746832416
"bvre","ETS",2023-02-14,"Chla_ugL",1.6,4.15826388888889,4.09959972830137
"bvre","ETS",2023-02-15,"Chla_ugL",1.6,4.93659721527778,4.24064882783237
"bvre","ETS",2023-02-16,"Chla_ugL",1.6,4.67176056338028,5.01898789940716
"bvre","ETS",2023-02-17,"Chla_ugL",1.6,4.46458333333333,4.75422105765219
"bvre","ETS",2023-02-18,"Chla_ugL",1.6,3.82631944444444,4.54700908641108
"bvre","ETS",2023-02-19,"Chla_ugL",1.6,4.40861111805556,3.90871631042688
"bvre","ETS",2023-02-20,"Chla_ugL",1.6,4.36020978321678,4.49093566514724
"bvre","ETS",2023-02-21,"Chla_ugL",1.6,3.81416666666667,4.44258445163043
"bvre","ETS",2023-02-22,"Chla_ugL",1.6,4.1779020979021,3.89652835535996
"bvre","ETS",2023-02-23,"Chla_ugL",1.6,4.14188811188811,4.26020075658583
"bvre","ETS",2023-02-24,"Chla_ugL",1.6,3.60167832167832,4.22421499075192
"bvre","ETS",2023-02-25,"Chla_ugL",1.6,3.96276595744681,3.68399346366518
