"datetime","site_id","project_id","duration","depth_m","variable","observation"
2022-07-14,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.49120567375887
2022-07-15,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.70521739130435
2022-07-16,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.68021126760563
2022-07-17,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.56120567375887
2022-07-18,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.06243055555556
2022-07-19,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.894375
2022-07-20,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",6.40305555555556
2022-07-21,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.51769227972028
2022-07-22,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.81701388888889
2022-07-23,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",8.36222225
2022-07-24,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",8.66408450704225
2022-07-25,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",8.46433564335664
2022-07-26,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",8.055208375
2022-07-27,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",9.78409723611111
2022-07-28,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",11.4039160839161
2022-07-29,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",11.7936805763889
2022-07-30,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",11.7185314895105
2022-07-31,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",13.7625352042254
2022-08-01,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",13.6630555555556
2022-08-02,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",14.3625
2022-08-03,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",14.6034265734266
2022-08-04,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",13.6690972083333
2022-08-05,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",11.1318055347222
2022-08-06,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",13.2175352112676
2022-08-07,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",13.5781690140845
2022-08-08,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",13.9681118951049
2022-08-09,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",13.6591608391608
2022-08-10,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",11.7269230909091
2022-08-11,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",11.762027979021
2022-08-12,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",15.7246853146853
2022-08-13,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",16.8595104895105
2022-08-14,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",15.8218881118881
2022-08-15,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",18.2762676056338
2022-08-16,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",19.2249305555556
2022-08-17,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",14.3590277777778
2022-08-18,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",10.9735211197183
2022-08-19,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.08277777083333
2022-08-20,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.6830985915493
2022-08-21,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.955
2022-08-22,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.64307693006993
2022-08-23,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",6.32335664335664
2022-08-24,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.09874127272727
2022-08-25,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.40531468531469
2022-08-26,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.00340277777778
2022-08-27,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.49482517482517
2022-08-28,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.62704225352113
2022-08-29,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.38401408450704
2022-08-30,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.27
2022-08-31,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.93470149253731
2022-09-01,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.28138888888889
2022-09-02,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.18697183098592
2022-09-03,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.11444444444444
2022-09-04,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",6.26777777083333
2022-09-05,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",8.33222222222222
2022-09-06,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",10.2453845384615
2022-09-07,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",12.5181944375
2022-09-08,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",15.8611888111888
2022-09-09,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",17.7756338028169
2022-09-10,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",20.71
2022-09-11,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",21.2501398601399
2022-09-12,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",24.4674305555556
2022-09-13,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",25.4164084507042
2022-09-14,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",28.2153846153846
2022-09-15,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",29.9925174825175
2022-09-16,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",31.1943356643357
2022-09-17,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",29.610985915493
2022-09-18,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",29.5809027777778
2022-09-19,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",31.5509420289855
2022-09-20,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",34.8253846153846
2022-09-21,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",31.7284507042254
2022-09-22,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",33.5722916666667
2022-09-23,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",29.1238194444444
2022-09-24,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",24.2696527777778
2022-09-25,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",22.3120138888889
2022-09-26,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",23.2042657342657
2022-09-27,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",21.1004895104895
2022-09-28,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",19.148041958042
2022-09-29,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",18.1252857142857
2022-09-30,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",16.6948951048951
2022-10-01,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",15.8679861111111
2022-10-02,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",13.5840277777778
2022-10-03,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",11.1329577394366
2022-10-04,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",8.59244756643357
2022-10-05,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.41671334265734
2022-10-06,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.33323943661972
2022-10-07,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.15041958041958
2022-10-08,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.52104168055556
2022-10-09,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.57555555555556
2022-10-10,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.11566433566434
2022-10-11,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.09834534532374
2022-10-12,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.92673614583333
2022-10-13,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",10.5961538251748
2022-10-14,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.97274654225352
2022-10-15,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",8.1158041958042
2022-10-16,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.71829787943262
2022-10-17,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",8.51450704929577
2022-10-18,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.80167832167832
2022-10-19,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.55514084507042
2022-10-20,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.1323076993007
2022-10-21,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",6.730138875
2022-10-22,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.33277779166667
2022-10-23,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.70251746153846
2022-10-24,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",9.49654677697842
2022-10-25,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",8.13854167361111
2022-10-26,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",6.61041958041958
2022-10-27,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.38028170422535
2022-10-28,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",8.98594405594406
2022-10-29,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",8.4
2022-10-30,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",8.94056736170213
2022-10-31,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",8.39444445138889
2022-11-01,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",10.1210638368794
2022-11-02,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",9.74774648591549
2022-11-03,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",9.22272726573427
2022-11-04,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",11.1487499930556
2022-11-05,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",8.83647887323944
2022-11-06,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",10.0346853076923
2022-11-07,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",11.1516083986014
2022-11-08,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",10.2190714428571
2022-11-09,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.73985914788732
2022-11-10,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",8.6130769020979
2022-11-11,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",6.44147887323944
2022-11-12,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.41868056944444
2022-11-13,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.70013986013986
2022-11-14,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.94486111111111
2022-11-15,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.36548611805556
2022-11-16,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.12368055555556
2022-11-17,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.975625
2022-11-18,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.20944055944056
2022-11-19,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.36020833333333
2022-11-20,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.51356643356643
2022-11-21,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.14284722222222
2022-11-22,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.87739436619718
2022-11-23,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.02985915492958
2022-11-24,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.40201388888889
2022-11-25,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.96006993006993
2022-11-26,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.166875
2022-11-27,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.60354166666667
2022-11-28,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.09875
2022-11-29,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.20314685314685
2022-11-30,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.5925
2022-12-01,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.34979166666667
2022-12-02,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.05340278472222
2022-12-03,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.25243055555556
2022-12-04,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.3493006993007
2022-12-05,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.85868054861111
2022-12-06,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.53625
2022-12-07,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",6.3441134822695
2022-12-08,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",6.42042254225352
2022-12-09,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.96305555555556
2022-12-10,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.91636363636364
2022-12-11,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.15797202797203
2022-12-12,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",6.10728572857143
2022-12-13,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.81555555555556
2022-12-14,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",8.19307691608392
2022-12-15,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",6.1364788943662
2022-12-16,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.81805970895522
2022-12-17,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.1819014084507
2022-12-18,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.258125
2022-12-19,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.38256944444444
2022-12-20,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.63622377622378
2022-12-21,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.19118055555556
2022-12-22,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.93618055555556
2022-12-23,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.3325
2022-12-24,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.49020833333333
2022-12-25,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.50597222222222
2022-12-26,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.08415492957746
2022-12-27,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.48181818181818
2022-12-28,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.57391609090909
2022-12-29,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",6.40432624822695
2022-12-30,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.96687499305556
2022-12-31,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",6.72755245454545
2023-01-01,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.22478873943662
2023-01-02,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.52177305673759
2023-01-03,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.36069444444444
2023-01-04,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.77819445833333
2023-01-05,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.06652778472222
2023-01-06,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.45581560992908
2023-01-07,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.55798610416667
2023-01-08,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.78138889583333
2023-01-09,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.77867132167832
2023-01-10,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.72298611111111
2023-01-11,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.86020832638889
2023-01-12,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",6.20580417482517
2023-01-13,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.42321677622378
2023-01-14,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.51423728813559
2023-01-15,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.06132867132867
2023-01-16,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.350625
2023-01-17,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.48647887323944
2023-01-18,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.14957746478873
2023-01-19,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.48664335664336
2023-01-20,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.01818181818182
2023-01-21,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.13388888888889
2023-01-22,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.51546218487395
2023-01-23,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.36188811188811
2023-01-24,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.08527777777778
2023-01-25,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.66661290322581
2023-01-26,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.31659722222222
2023-01-27,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.41237762237762
2023-01-28,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.56604166666667
2023-01-29,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.205
2023-01-30,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.57618055555556
2023-01-31,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.62381944444444
2023-02-01,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.60510489510489
2023-02-02,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.93163120567376
2023-02-03,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.88819444444444
2023-02-04,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.05775280898876
2023-02-05,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.82097222222222
2023-02-06,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.0731914893617
2023-02-07,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.45181818181818
2023-02-08,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.33972222222222
2023-02-09,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.76748251048951
2023-02-10,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.193125
2023-02-11,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.99972222222222
2023-02-12,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.7520979020979
2023-02-13,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.01713286713287
2023-02-14,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.15826388888889
2023-02-15,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.93659721527778
2023-02-16,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.67176056338028
2023-02-17,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.46458333333333
2023-02-18,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.82631944444444
2023-02-19,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.40861111805556
2023-02-20,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.36020978321678
2023-02-21,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.81416666666667
2023-02-22,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.1779020979021
2023-02-23,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.14188811188811
2023-02-24,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.60167832167832
2023-02-25,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.96276595744681
2023-02-26,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.48636363636364
2023-02-27,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.19408450704225
2023-02-28,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.72520833333333
2023-03-01,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.91041666666667
2023-03-02,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.69713286713287
2023-03-03,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.65791666666667
2023-03-04,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.25881944444444
2023-03-05,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.11333333333333
2023-03-06,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.47229166666667
2023-03-07,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.31382978723404
2023-03-08,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.27734265734266
2023-03-09,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.52823943661972
2023-03-10,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.04330985915493
2023-03-11,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.788125
2023-03-12,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.27236111111111
2023-03-13,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.30194444444445
2023-03-14,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.09381944444444
2023-03-15,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.92895104895105
2023-03-16,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.42573426573427
2023-03-17,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.11014084507042
2023-03-18,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.46314685314685
2023-03-19,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.38328671328671
2023-03-20,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.77664335664336
2023-03-21,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.9770802919708
2023-03-22,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.27692303496504
2023-03-23,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",6.51685315384615
2023-03-24,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",6.72194445138889
2023-03-25,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",10.5134027708333
2023-03-26,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.65454543356643
2023-03-27,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",8.07723406382979
2023-03-28,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",8.52440559440559
2023-03-29,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.54711267605634
2023-03-30,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",6.46909720833333
2023-03-31,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",8.79041668055556
2023-04-01,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",8.20177306382979
2023-04-02,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.04972028671329
2023-04-03,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",8.16496504195804
2023-04-04,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",8.34701390277778
2023-04-05,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.06468532167832
2023-04-06,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",6.55951051048951
2023-04-07,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.19562500694444
2023-04-08,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",8.12902100699301
2023-04-09,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.61791666666667
2023-04-10,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.95514705882353
2023-04-11,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.90769230769231
2023-04-12,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.73131944444444
2023-04-13,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.19055554861111
2023-04-14,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.07076388888889
2023-04-15,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.34612676056338
2023-04-16,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.0458041958042
2023-04-17,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.39070422535211
2023-04-18,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.45482517482518
2023-04-19,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.27482517482517
2023-04-20,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.60534722916667
2023-04-21,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.34468531468531
2023-04-22,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",6.51458332638889
2023-04-23,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",6.25909720833333
2023-04-24,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.76521126760563
2023-04-25,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.12818181818182
2023-04-26,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.77276596453901
2023-04-27,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",6.16517482517482
2023-04-28,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",5.99
2023-04-29,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.39591549295775
2023-04-30,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.49363636363636
2023-05-01,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.70972027972028
2023-05-02,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.80042253521127
2023-05-03,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.744375
2023-05-04,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",2.74847222222222
2023-05-05,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.11090277083333
2023-05-06,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",6.00188810489511
2023-05-07,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",6.06531467832168
2023-05-08,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.70076923076923
2023-05-09,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",4.3480985915493
2023-05-10,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",7.43816902816901
2023-05-11,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",6.40475523776224
2023-05-12,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.93993055555556
2023-05-13,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.04541666666667
2023-05-14,"bvre","vera4cast","P1D",1.5,"Chla_ugL_mean",3.15395833333333
